Core,Colony,TimePoint,Sample.Time,Date,C.SH,D.SH,Tot.SH,D.Prp,Bleached_1,Experiment,Temperature,Bleaching,Tre_1,Rep_1,Tre_2,Tre_3,Rep_3,,Tre_4
S4-25,S4,T10,T10_S4-25,2016-02-22,0,4.30805707598127E-05,4.30805707598127E-05,1,Yes,Nutrients1,32,Bleaching,Dark,2,NH4,NH4,2,,
S4-25,S4,T16,T16_S4-25,2017-03-23,0,0.0007569856,0.0007569856,1,Yes,Nutrients2,26,Control,Dark,2,NH4,NH4,2,,
S4-25,S4,T0,T0_S4-25,2015-06-30,0.0003725801,0.0045752427,0.0049478228,0.9246981801,Yes,Nutrients1,26,Control,Dark,2,NH4,NH4,2,,
S4-25,S4,T1,T1_S4-25,2015-08-04,0.0007612702,0.0096826231,0.0104438932,0.9271085854,Yes,Nutrients1,26,Control,Dark,2,NH4,NH4,2,,
S4-25,S4,T23,T23_S4-25,2017-06-15,0,0.0100191062,0.0100191062,1,Yes,Nutrients2,32,Bleaching,Dark,2,NH4,NH4,2,,
S4-25,S4,T5,T5_S4-25,2016-01-14,0.0013435287,0.0062586553,0.007602184,0.8232706967,Yes,Nutrients1,26,Control,Dark,2,NH4,NH4,2,,
S4-25,S4,T13,T13_S4-25,2016-06-13,0.0001239574,0.0039505707,0.0040745281,0.9695774734,Yes,Nutrients2,27,Control,Dark,2,NH4,NH4,2,,
S4-25,S4,T8,T8_S4-25,2016-02-05,0.0029971203,0.0107853448,0.013782465,0.7825410579,Yes,Nutrients1,32,Bleaching,Dark,2,NH4,NH4,2,,
S5-6,S5,T23,T23_S5-6,2017-06-15,0,0.0011163566,0.0011163566,1,Yes,Nutrients2,32,Bleaching,Dark,2,NO3,Control,2,,
S5-6,S5,T10,T10_S5-6,2016-02-22,0,0.000572556,0.000572556,1,Yes,Nutrients1,32,Bleaching,Dark,2,NO3,Control,2,,
S5-6,S5,T17,T17_S5-6,2017-05-11,0,0.0009515787,0.0009515787,1,Yes,Nutrients2,26,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T9,T9_S5-6,2016-02-12,0,0.0100159211,0.0100159211,1,Yes,Nutrients1,32,Bleaching,Dark,2,NO3,Control,2,,
S5-6,S5,T12,T12_S5-6,2016-05-26,0,0.002057085,0.002057085,1,Yes,Nutrients1,27,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T16,T16_S5-6,2017-03-23,7.78831534626489E-05,0.0232973492,0.0233752324,0.9966681335,Yes,Nutrients2,26,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T11,T11_S5-6,2016-04-05,0,0.0071820481,0.0071820481,1,Yes,Nutrients1,27,Recovery ,Dark,2,NO3,Control,2,,
S5-6,S5,T0,T0_S5-6,2015-06-30,0,0.0037948663,0.0037948663,1,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T8,T8_S5-6,2016-02-05,0.0009151122,0.0096623737,0.0105774859,0.9134849048,Yes,Nutrients1,32,Bleaching,Dark,2,NO3,Control,2,,
S5-6,S5,T1,T1_S5-6,2015-08-04,0,0.0033277791,0.0033277791,1,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T3,T3_S5-6,2015-10-21,0.0002742123,0.0321696027,0.032443815,0.9915480855,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T13,T13_S5-6,2016-06-13,0,0.0026862348,0.0026862348,1,Yes,Nutrients2,27,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T15,T15_S5-6,2016-09-26,0,0.0055677496,0.0055677496,1,Yes,Nutrients2,26,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T2,T2_S5-6,2015-09-17,0,0.0366968617,0.0366968617,1,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T5,T5_S5-6,2016-01-14,0.000011018,0.0119440092,0.0119550273,0.9990783753,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T4,T4_S5-6,2015-12-12,0.0001227542,0.022308807,0.0224315612,0.9945276121,Yes,Nutrients1,26,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T14,T14_S5-6,2016-07-19,0,0.0019585453,0.0019585453,1,Yes,Nutrients2,27,Control,Dark,2,NO3,Control,2,,
S5-6,S5,T20,T20_S5-6,2017-06-01,4.15446234382545E-06,0.0026608617,0.0026650162,0.9984411118,Yes,Nutrients2,32,Bleaching,Dark,2,NO3,Control,2,,
S6-17,S6,T14,T14_S6-17,2016-07-19,0.0001659466,0.0142801769,0.0144461235,0.9885127215,Yes,Nutrients2,27,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T15,T15_S6-17,2016-09-26,0,0.0167360007,0.0167360007,1,Yes,Nutrients2,26,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T20,T20_S6-17,2017-06-01,0,0.0210301872,0.0210301872,1,Yes,Nutrients2,32,Bleaching,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T12,T12_S6-17,2016-05-26,5.69076688403978E-05,0.0092568808,0.0093137885,0.9938899548,Yes,Nutrients1,27,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T9,T9_S6-17,2016-02-12,0,0.0599996807,0.0599996807,1,Yes,Nutrients1,32,Bleaching,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T17,T17_S6-17,2017-05-11,0,0.0309452179,0.0309452179,1,Yes,Nutrients2,26,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T4,T4_S6-17,2015-12-12,0,0.0050838289,0.0050838289,1,Yes,Nutrients1,26,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T10,T10_S6-17,2016-02-22,0,0.0071541297,0.0071541297,1,Yes,Nutrients1,32,Bleaching,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T11,T11_S6-17,2016-04-05,0,0.012506451,0.012506451,1,Yes,Nutrients1,27,Recovery ,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T8,T8_S6-17,2016-02-05,0.0002427471,0.0497344591,0.0499772062,0.9951428435,Yes,Nutrients1,32,Bleaching,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T5,T5_S6-17,2016-01-14,0,0.0102120606,0.0102120606,1,Yes,Nutrients1,26,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T3,T3_S6-17,2015-10-21,0,0.0305585011,0.0305585011,1,Yes,Nutrients1,26,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T0,T0_S6-17,2015-06-30,0,0.0088173799,0.0088173799,1,Yes,Nutrients1,26,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T2,T2_S6-17,2015-09-17,0,0.0977232347,0.0977232347,1,Yes,Nutrients1,26,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T16,T16_S6-17,2017-03-23,0,0.001452438,0.001452438,1,Yes,Nutrients2,26,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T23,T23_S6-17,2017-06-15,0,0.0170098383,0.0170098383,1,Yes,Nutrients2,32,Bleaching,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T13,T13_S6-17,2016-06-13,0.0004746839,0.0163308104,0.0168054943,0.9717542419,Yes,Nutrients2,27,Control,Dark,2,NH4,NH4,2,,Ssid
S6-17,S6,T1,T1_S6-17,2015-08-04,0.0003361096,0.0259737582,0.0263098678,0.9872249603,Yes,Nutrients1,26,Control,Dark,2,NH4,NH4,2,,Ssid
S3-13,S3,T3,T3_S3-13,2015-10-21,0.0093007371,0.0004633207,0.0097640578,0.0474516531,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S3-13,S3,T1,T1_S3-13,2015-08-04,0.0019609771,0.0057986447,0.0077596218,0.7472844471,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S3-13,S3,T9,T9_S3-13,2016-02-12,0,0.0005944887,0.0005944887,1,Yes,Nutrients1,32,Bleaching,N+P+Food,2,NA,NA,NA,,NA
S3-13,S3,T0,T0_S3-13,2015-06-30,0.0020776689,0.0283776778,0.0304553467,0.9317798297,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S3-13,S3,T5,T5_S3-13,2016-01-14,0.0161988363,0.0005730895,0.0167719258,0.0341695697,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S3-13,S3,T2,T2_S3-13,2015-09-17,0.0035910624,0.0023563344,0.0059473968,0.3961959291,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S3-13,S3,T4,T4_S3-13,2015-12-12,0.0030896085,0.0001365903,0.0032261988,0.0423378308,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S3-13,S3,T8,T8_S3-13,2016-02-05,0.000198412,0.0002506329,0.0004490449,0.5581465539,Yes,Nutrients1,32,Bleaching,N+P+Food,2,NA,NA,NA,,NA
S5-21,S5,T9,T9_S5-21,2016-02-12,0,0.00083231,0.00083231,1,Yes,Nutrients1,32,Bleaching,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T2,T2_S5-21,2015-09-17,0.0012749038,0.0052849907,0.0065598944,0.8056517869,Yes,Nutrients1,26,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T3,T3_S5-21,2015-10-21,0.000500314,0.0047614457,0.0052617597,0.9049150748,Yes,Nutrients1,26,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T5,T5_S5-21,2016-01-14,0.0055005593,0.0024149755,0.0079155349,0.3050931582,Yes,Nutrients1,26,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T1,T1_S5-21,2015-08-04,0.0005385634,0.0070553639,0.0075939273,0.929079729,Yes,Nutrients1,26,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T0,T0_S5-21,2015-06-30,0.0003527582,0.0162824546,0.0166352128,0.9787944871,Yes,Nutrients1,26,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T13,T13_S5-21,2016-06-13,0,0.004216895,0.004216895,1,Yes,Nutrients2,27,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T11,T11_S5-21,2016-04-05,0,0.0115459247,0.0115459247,1,Yes,Nutrients1,27,Recovery ,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T8,T8_S5-21,2016-02-05,0.0003807028,0.0025026151,0.0028833179,0.8679636499,Yes,Nutrients1,32,Bleaching,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T10,T10_S5-21,2016-02-22,0,2.94521369914982E-05,2.94521369914982E-05,1,Yes,Nutrients1,32,Bleaching,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T12,T12_S5-21,2016-05-26,0,0.0097710967,0.0097710967,1,Yes,Nutrients1,27,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T17,T17_S5-21,2017-05-11,0,0.019226355,0.019226355,1,Yes,Nutrients2,26,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T24,T24_S5-21,2017-07-20,0,0.0050183695,0.0050183695,1,Yes,Mcav,26,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T23,T23_S5-21,2017-06-15,0.0002199892,0.0154364545,0.0156564437,0.9859489651,Yes,Nutrients2,32,Bleaching,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T4,T4_S5-21,2015-12-12,9.27234020043029E-05,0.0004318156,0.000524539,0.8232287591,Yes,Nutrients1,26,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T14,T14_S5-21,2016-07-19,0,0.0040784973,0.0040784973,1,Yes,Nutrients2,27,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T15,T15_S5-21,2016-09-26,0,0.0038063804,0.0038063804,1,Yes,Nutrients2,26,Control,N+P+Food,2,NO3,Control,2,,
S5-21,S5,T20,T20_S5-21,2017-06-01,0,0.0283654685,0.0283654685,1,Yes,Nutrients2,32,Bleaching,N+P+Food,2,NO3,Control,2,,
S4-22,S4,T23,T23_S4-22,2017-06-15,0,0.0001581826,0.0001581826,1,Yes,Nutrients2,32,Bleaching,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T16,T16_S4-22,2017-03-23,0,0.000610916,0.000610916,1,Yes,Nutrients2,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T9,T9_S4-22,2016-02-12,0,7.347280920544E-05,7.347280920544E-05,1,Yes,Nutrients1,32,Bleaching,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T17,T17_S4-22,2017-05-11,0,0.020545966,0.020545966,1,Yes,Nutrients2,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T13,T13_S4-22,2016-06-13,0,0.0043635527,0.0043635527,1,Yes,Nutrients2,27,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T11,T11_S4-22,2016-04-05,0,0.0081850221,0.0081850221,1,Yes,Nutrients1,27,Recovery ,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T14,T14_S4-22,2016-07-19,0.00003497,0.0023686076,0.0024035776,0.9854508529,Yes,Nutrients2,27,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T3,T3_S4-22,2015-10-21,0.0144307275,0.0013599266,0.0157906541,0.0861222472,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T8,T8_S4-22,2016-02-05,0.0005296221,0.000744211,0.0012738331,0.584229577,Yes,Nutrients1,32,Bleaching,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T24,T24_S4-22,2017-07-20,0.000025868,0.0013037655,0.0013296334,0.9805450454,Yes,Mcav,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T1,T1_S4-22,2015-08-04,0.0154835685,0.0037532015,0.01923677,0.1951055968,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T20,T20_S4-22,2017-06-01,0,0.0322559491,0.0322559491,1,Yes,Nutrients2,32,Bleaching,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T0,T0_S4-22,2015-06-30,0.0062364826,0.0112831367,0.0175196194,0.6440286451,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T15,T15_S4-22,2016-09-26,0,0.0058851414,0.0058851414,1,Yes,Nutrients2,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T26,T26_S4-22,2018-01-22,0,0.0035836254,0.0035836254,1,Yes,Mcav,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T2,T2_S4-22,2015-09-17,0.005645583,0.0005672307,0.0062128137,0.0913001265,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T5,T5_S4-22,2016-01-14,0.032436952,0.0011602282,0.0335971801,0.0345334985,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T12,T12_S4-22,2016-05-26,0,0.0107465233,0.0107465233,1,Yes,Nutrients1,27,Control,N,2,NH4,NH4,2,,Ssid
S4-22,S4,T4,T4_S4-22,2015-12-12,0.0045333576,0.0006903498,0.0052237073,0.132157055,Yes,Nutrients1,26,Control,N,2,NH4,NH4,2,,Ssid
S5-18,S5,T3,T3_S5-18,2015-10-21,0,0.0283317749,0.0283317749,1,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T15,T15_S5-18,2016-09-26,0,0.0008990394,0.0008990394,1,Yes,Nutrients2,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T16,T16_S5-18,2017-03-23,0,0.0016931793,0.0016931793,1,Yes,Nutrients2,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T11,T11_S5-18,2016-04-05,0,0.0163582318,0.0163582318,1,Yes,Nutrients1,27,Recovery ,N,2,NO3,Control,2,,
S5-18,S5,T12,T12_S5-18,2016-05-26,0,0.0083183751,0.0083183751,1,Yes,Nutrients1,27,Control,N,2,NO3,Control,2,,
S5-18,S5,T5,T5_S5-18,2016-01-14,0,0.0080548824,0.0080548824,1,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T8,T8_S5-18,2016-02-05,0,0.0038764201,0.0038764201,1,Yes,Nutrients1,32,Bleaching,N,2,NO3,Control,2,,
S5-18,S5,T9,T9_S5-18,2016-02-12,0,0.0002982418,0.0002982418,1,Yes,Nutrients1,32,Bleaching,N,2,NO3,Control,2,,
S5-18,S5,T2,T2_S5-18,2015-09-17,0.0017835703,0.0149367234,0.0167202937,0.8933290068,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T20,T20_S5-18,2017-06-01,0.0005383697,0.0301323254,0.0306706952,0.9824467707,Yes,Nutrients2,32,Bleaching,N,2,NO3,Control,2,,
S5-18,S5,T24,T24_S5-18,2017-07-20,0,0.0086143479,0.0086143479,1,Yes,Mcav,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T4,T4_S5-18,2015-12-12,0.0001788179,0.008164234,0.0083430519,0.9785668455,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T23,T23_S5-18,2017-06-15,0,0.0089040961,0.0089040961,1,Yes,Nutrients2,32,Bleaching,N,2,NO3,Control,2,,
S5-18,S5,T0,T0_S5-18,2015-06-30,0.0019873966,0.035399363,0.0373867597,0.9468422335,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T17,T17_S5-18,2017-05-11,0,0.0129784344,0.0129784344,1,Yes,Nutrients2,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T1,T1_S5-18,2015-08-04,0.0007122148,0.028982951,0.0296951658,0.9760157989,Yes,Nutrients1,26,Control,N,2,NO3,Control,2,,
S5-18,S5,T13,T13_S5-18,2016-06-13,0.00011357,0.0080279745,0.0081415444,0.9860505636,Yes,Nutrients2,27,Control,N,2,NO3,Control,2,,
S1-29,S1,T2,T2_S1-29,2015-09-17,0.0002140333,0.0015126938,0.0017267271,0.8760468152,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T20,T20_S1-29,2017-06-01,0.0039070624,0,0.0039070624,0,No,Nutrients2,32,Bleaching,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T1,T1_S1-29,2015-08-04,0.0002174605,0.0014591927,0.0016766532,0.8703008656,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T0,T0_S1-29,2015-06-30,4.32384599026043E-05,0.0018782402,0.0019214786,0.9774972985,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T4,T4_S1-29,2015-12-12,0.0001810767,0.0021218056,0.0023028823,0.9213695518,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T17,T17_S1-29,2017-05-11,0.0062962681,0,0.0062962681,0,No,Nutrients2,26,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T23,T23_S1-29,2017-06-15,0.0015708053,0.0667745096,0.0683453148,0.9770166358,No,Nutrients2,32,Bleaching,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T26,T26_S1-29,2018-01-22,0.0003685208,0,0.0003685208,0,No,Mcav,26,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T12,T12_S1-29,2016-05-26,0.0007672249,0.00082261,0.0015898348,0.5174185117,No,Nutrients1,27,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T24,T24_S1-29,2017-07-20,0.0007752426,0,0.0007752426,0,No,Mcav,26,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T3,T3_S1-29,2015-10-21,0.0006011697,0.0023913393,0.002992509,0.7991084793,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T15,T15_S1-29,2016-09-26,0.0002657772,5.52233148977158E-05,0.0003210005,0.17203499,No,Nutrients2,26,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T13,T13_S1-29,2016-06-13,0.0006268303,0.0015485584,0.0021753888,0.7118536486,No,Nutrients2,27,Control,CO2,1,Control,Control,1,,Mcav
S1-29,S1,T14,T14_S1-29,2016-07-19,0.0004512128,0.001175931,0.0016271438,0.7226964242,No,Nutrients2,27,Control,CO2,1,Control,Control,1,,Mcav
S1-3,S1,T12,T12_S1-3,2016-05-26,0.0061592426,1.08221401870671E-05,0.0061700648,0.0017539751,No,Nutrients1,27,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T0,T0_S1-3,2015-06-30,0.000111142,0.0007875362,0.0008986781,0.8763272786,No,Nutrients1,26,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T3,T3_S1-3,2015-10-21,0.0033132465,7.07705681109623E-05,0.0033840171,0.0209131828,No,Nutrients1,26,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T23,T23_S1-3,2017-06-15,0.0047398468,0,0.0047398468,0,No,Nutrients2,32,Bleaching,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T15,T15_S1-3,2016-09-26,0.0001789107,0,0.0001789107,0,No,Nutrients2,26,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T26,T26_S1-3,2018-01-22,0.0003649905,0,0.0003649905,0,No,Mcav,26,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T24,T24_S1-3,2017-07-20,0.0011785965,0,0.0011785965,0,No,Mcav,26,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T16,T16_S1-3,2017-03-23,0.0001488734,0,0.0001488734,0,No,Nutrients2,26,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T2,T2_S1-3,2015-09-17,0.0009610815,1.99361377677266E-05,0.0009810177,0.0203218948,No,Nutrients1,26,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T13,T13_S1-3,2016-06-13,0.0012193519,0,0.0012193519,0,No,Nutrients2,27,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T14,T14_S1-3,2016-07-19,0.0006506223,3.8824495378041E-05,0.0006894468,0.0563125333,No,Nutrients2,27,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T20,T20_S1-3,2017-06-01,0.0015890001,0,0.0015890001,0,No,Nutrients2,32,Bleaching,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T17,T17_S1-3,2017-05-11,0.0019690982,0,0.0019690982,0,No,Nutrients2,26,Control,CO2,2,Control,Control,2,,Mcav
S1-3,S1,T1,T1_S1-3,2015-08-04,0.0015165446,0.0002691761,0.0017857207,0.1507380872,No,Nutrients1,26,Control,CO2,2,Control,Control,2,,Mcav
S2-19,S2,T2,T2_S2-19,2015-09-17,3.4384588549714E-05,0.0083483477,0.0083827323,0.9958981645,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T1,T1_S2-19,2015-08-04,4.6856603135822E-05,0.0059654077,0.0060122643,0.9922064964,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T4,T4_S2-19,2015-12-12,0,0.0094376508,0.0094376508,1,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T12,T12_S2-19,2016-05-26,0,0.0051383627,0.0051383627,1,No,Nutrients1,27,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T23,T23_S2-19,2017-06-15,0.000025422,0.0075583105,0.0075837325,0.9966478262,No,Nutrients2,32,Bleaching,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T16,T16_S2-19,2017-03-23,0.0001329025,0.0031747706,0.0033076731,0.9598199517,No,Nutrients2,26,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T3,T3_S2-19,2015-10-21,4.04137649918594E-05,0.0101021165,0.0101425302,0.9960154159,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T20,T20_S2-19,2017-06-01,0.0016401057,0.0163281874,0.0179682931,0.9087222308,No,Nutrients2,32,Bleaching,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T15,T15_S2-19,2016-09-26,1.78978760956505E-05,0.0012281084,0.0012460063,0.9856358057,No,Nutrients2,26,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T26,T26_S2-19,2018-01-22,0,0.0009149863,0.0009149863,1,No,Mcav,26,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T14,T14_S2-19,2016-07-19,0.000008522,0.0140502928,0.0140588148,0.9993938342,No,Nutrients2,27,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T0,T0_S2-19,2015-06-30,4.88241142426791E-06,0.003541521,0.0035464034,0.9986232781,No,Nutrients1,26,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T17,T17_S2-19,2017-05-11,0.0038427966,0.034572702,0.0384154985,0.8999675462,No,Nutrients2,26,Control,CO2,1,Control,Control,1,,Ssid
S2-19,S2,T13,T13_S2-19,2016-06-13,0.0005763583,0.0182765743,0.0188529326,0.9694287184,No,Nutrients2,27,Control,CO2,1,Control,Control,1,,Ssid
S2-26,S2,T20,T20_S2-26,2017-06-01,0.0016303017,0.0030308281,0.0046611299,0.6502346514,No,Nutrients2,32,Bleaching,Extra,1,Control,Control,1,,Ssid
S2-26,S2,T12,T12_S2-26,2016-05-26,0,0.0033717482,0.0033717482,1,No,Nutrients1,27,Control,Extra,1,Control,Control,1,,Ssid
S2-26,S2,T15,T15_S2-26,2016-09-26,0,0.0022791491,0.0022791491,1,No,Nutrients2,26,Control,Extra,1,Control,Control,1,,Ssid
S2-26,S2,T13,T13_S2-26,2016-06-13,0.0002277547,0.0087144863,0.008942241,0.9745304675,No,Nutrients2,27,Control,Extra,1,Control,Control,1,,Ssid
S2-26,S2,T26,T26_S2-26,2018-01-22,0,0.0006063941,0.0006063941,1,No,Mcav,26,Control,Extra,1,Control,Control,1,,Ssid
S2-26,S2,T24,T24_S2-26,2017-07-20,0,0.0018612223,0.0018612223,1,No,Mcav,26,Control,Extra,1,Control,Control,1,,Ssid
S2-26,S2,T16,T16_S2-26,2017-03-23,7.87419151894935E-05,0.0010280388,0.0011067807,0.9288549999,No,Nutrients2,26,Control,Extra,1,Control,Control,1,,Ssid
S2-26,S2,T14,T14_S2-26,2016-07-19,2.45096226308933E-05,0.0059892969,0.0060138065,0.9959244411,No,Nutrients2,27,Control,Extra,1,Control,Control,1,,Ssid
S2-26,S2,T23,T23_S2-26,2017-06-15,0.0001413543,0.0032074222,0.0033487766,0.9577892612,No,Nutrients2,32,Bleaching,Extra,1,Control,Control,1,,Ssid
S2-26,S2,T17,T17_S2-26,2017-05-11,0.0012258772,0.0024946061,0.0037204833,0.6705059271,No,Nutrients2,26,Control,Extra,1,Control,Control,1,,Ssid
S2-5,S2,T15,T15_S2-5,2016-09-26,0,0.001584007,0.001584007,1,No,Nutrients2,26,Control,CO2,2,Control,Control,2,,Ssid
S2-5,S2,T17,T17_S2-5,2017-05-11,0.0008534544,0.0031452154,0.0039986698,0.7865654234,No,Nutrients2,26,Control,CO2,2,Control,Control,2,,Ssid
S2-5,S2,T13,T13_S2-5,2016-06-13,0.0003293844,0.0117120264,0.0120414108,0.972645697,No,Nutrients2,27,Control,CO2,2,Control,Control,2,,Ssid
S2-5,S2,T1,T1_S2-5,2015-08-04,0,0.0138858844,0.0138858844,1,No,Nutrients1,26,Control,CO2,2,Control,Control,2,,Ssid
S2-5,S2,T12,T12_S2-5,2016-05-26,0,0.003747123,0.003747123,1,No,Nutrients1,27,Control,CO2,2,Control,Control,2,,Ssid
S2-5,S2,T24,T24_S2-5,2017-07-20,0,0.0012277723,0.0012277723,1,No,Mcav,26,Control,CO2,2,Control,Control,2,,Ssid
