Core,Date,Colony,Time,Sample.Time,YII,C.SH,D.SH,tot.SH,D.Prp,Community,Target_temp,Week_temp,Bleaching,Experiment,Tre_1,Rep_1,Tre_2,Tre_3,Rep_3,Bleached,Tre_4
S5-26,2016-05-26,S5,T12,T12_S5-26,NA,0.0054130983,0.1446802426,0.1500933409,0.9639351201,D,27,NA,Control,Nutrients1,CO2,2,Control,Control,2,No,Mcav
S5-26,2016-06-13,S5,T13,T13_S5-26,NA,0.0005545048,0.0152519944,0.0158064992,0.9649191914,D,27,NA,Control,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2016-07-19,S5,T14,T14_S5-26,NA,0.0006377456,0.0113554621,0.0119932077,0.9468244306,D,27,27.1685208333,Control,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2016-09-26,S5,T15,T15_S5-26,NA,0.0001661672,0.0022549335,0.0024211007,0.9313670955,D,26,NA,Control,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2017-03-23,S5,T16,T16_S5-26,NA,0.0065851189,0.000495488,0.0070806069,0.0699781786,C,26,26.3338953846,Control,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2017-05-11,S5,T17,T17_S5-26,0.55,0.2773557314,0.0012821339,0.2786378653,0.0046014344,C,26,27.3250833333,Control,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2017-05-18,S5,T18,T18_S5-26,0.524,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2017-05-25,S5,T19,T19_S5-26,0.522,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2017-06-01,S5,T20,T20_S5-26,0.43,0.0061538055,7.07087961434788E-05,0.0062245143,0.011359729,C,32,31.6596716418,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2017-06-03,S5,T21,T21_S5-26,0.38,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2017-06-08,S5,T22,T22_S5-26,0.269,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2017-06-15,S5,T23,T23_S5-26,0.35,5.66064335766029E-05,7.16845981139958E-05,0.000128291,0.5587654661,D,32,29.8219074627,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Mcav
S5-26,2017-07-20,S5,T24,T24_S5-26,0.195,0,0.0142558149,0.0142558149,1,D,26,NA,Control,Mcav,CO2,2,Control,Control,2,No,Mcav
S5-27,2015-06-30,S5,T0,T0_S5-27,0.522,0.0030512121,0.0083518638,0.0114030758,0.7324220152,D,26,NA,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S5-27,2015-08-04,S5,T1,T1_S5-27,0.494,0.0005398344,0.0028125545,0.0033523889,0.8389702312,D,26,25.6870654762,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S5-27,2015-10-02,S5,T2,T2_S5-27,0.555,0.0004895134,0.0032405189,0.0037300323,0.8687643002,D,26,NA,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S5-27,2015-10-21,S5,T3,T3_S5-27,0.578,0.002180587,0.0057788193,0.0079594063,0.726036471,D,26,NA,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S5-27,2015-12-12,S5,T4,T4_S5-27,0.549,0.0011755425,0.0015785287,0.0027540712,0.5731618957,D,26,24.1799131737,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S5-27,2016-01-14,S5,T5,T5_S5-27,0.576,0.006782875,0.0022110639,0.0089939389,0.2458393308,C,26,24.7799156627,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-1,2015-06-30,S6,T0,T0_S6-1,0.53,0.0001794537,0.0277315569,0.0279110106,0.9935705054,D,26,NA,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2015-08-04,S6,T1,T1_S6-1,0.529,4.13890635771681E-05,0.0455015156,0.0455429047,0.9990912072,D,26,25.6870654762,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2015-10-02,S6,T2,T2_S6-1,0.573,0,0.0068997473,0.0068997473,1,D,26,NA,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2015-10-21,S6,T3,T3_S6-1,0.557,4.6577495321607E-05,0.0133008608,0.0133474383,0.9965103794,D,26,NA,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2015-12-12,S6,T4,T4_S6-1,0.538,0.0002169958,0.0262279365,0.0264449323,0.991794428,D,26,24.1799131737,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2016-01-14,S6,T5,T5_S6-1,0.524,8.74085373763066E-05,0.0046219159,0.0047093244,0.9814392619,D,26,24.7799156627,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2016-01-25,S6,T6,T6_S6-1,0.548,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2016-02-01,S6,T7,T7_S6-1,0.551,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2016-02-05,S6,T8,T8_S6-1,0.545,0,0.0101186176,0.0101186176,1,D,32,32.5288869048,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2016-02-12,S6,T9,T9_S6-1,0.546,1.18001933460702E-05,0.008198614,0.0082104142,0.9985627773,D,32,32.8829107143,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2016-02-22,S6,T10,T10_S6-1,0.438,0,0.0044708432,0.0044708432,1,D,32,28.6980863095,Bleaching,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2016-04-05,S6,T11,T11_S6-1,0.599,0,0.0370582295,0.0370582295,1,D,27,NA,Recovery ,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2016-05-26,S6,T12,T12_S6-1,NA,0,0.0031406405,0.0031406405,1,D,27,NA,Control,Nutrients1,Fe,1,NO3,Control,1,Yes,
S6-1,2016-06-13,S6,T13,T13_S6-1,NA,0,0.0076638129,0.0076638129,1,D,27,NA,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2016-07-19,S6,T14,T14_S6-1,NA,3.62626467123308E-05,0.0035442354,0.003580498,0.989872178,D,27,27.1685208333,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2016-09-26,S6,T15,T15_S6-1,NA,0,0.0112689222,0.0112689222,1,D,26,NA,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2017-03-23,S6,T16,T16_S6-1,NA,0.000001988,0.0012653842,0.0012673722,0.9984314082,D,26,26.3338953846,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2017-05-11,S6,T17,T17_S6-1,0.511,0,0.012226876,0.012226876,1,D,26,27.3250833333,Control,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2017-05-18,S6,T18,T18_S6-1,0.508,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2017-05-25,S6,T19,T19_S6-1,0.498,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2017-06-01,S6,T20,T20_S6-1,0.466,0,0.0282830483,0.0282830483,1,D,32,31.6596716418,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2017-06-03,S6,T21,T21_S6-1,0.431,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2017-06-08,S6,T22,T22_S6-1,0.447,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2017-06-15,S6,T23,T23_S6-1,0.332,0,0.0135053085,0.0135053085,1,D,32,29.8219074627,Bleaching,Nutrients2,Fe,1,NO3,Control,1,Yes,
S6-1,2017-07-20,S6,T24,T24_S6-1,0.485,0,0.0076741547,0.0076741547,1,D,26,NA,Control,Mcav,Fe,1,NO3,Control,1,Yes,
S6-2,2015-06-30,S6,T0,T0_S6-2,0.573,4.7149352548893E-06,0.0071649155,0.0071696304,0.999342374,D,26,NA,Control,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2015-08-04,S6,T1,T1_S6-2,0.526,4.44551445786061E-05,0.0184982867,0.0185427418,0.9976025582,D,26,25.6870654762,Control,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2015-10-02,S6,T2,T2_S6-2,0.551,3.93354765371415E-06,0.0058481757,0.0058521093,0.999327841,D,26,NA,Control,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2015-10-21,S6,T3,T3_S6-2,0.688,0.000152443,0.0285054109,0.0286578539,0.9946805868,D,26,NA,Control,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2015-12-12,S6,T4,T4_S6-2,0.467,NA,NA,NA,NA,NA,26,24.1799131737,Control,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2016-01-14,S6,T5,T5_S6-2,0.537,NA,NA,NA,NA,NA,26,24.7799156627,Control,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2016-01-25,S6,T6,T6_S6-2,0.482,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2016-02-01,S6,T7,T7_S6-2,0.506,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2016-02-05,S6,T8,T8_S6-2,0.513,NA,NA,NA,NA,NA,32,32.5288869048,Bleaching,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2016-04-05,S6,T11,T11_S6-2,0.514,NA,NA,NA,NA,NA,27,NA,Recovery ,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2016-05-26,S6,T12,T12_S6-2,NA,2.72786269944556E-05,0.0046964445,0.0047237232,0.9942251851,D,27,NA,Control,Nutrients1,CO2,2,Control,NH4,2,No,
S6-2,2016-06-13,S6,T13,T13_S6-2,NA,0.0016389591,0.048090039,0.049728998,0.9670421862,D,27,NA,Control,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2016-07-19,S6,T14,T14_S6-2,NA,0.0001326246,0.0123208702,0.0124534948,0.9893504102,D,27,27.1685208333,Control,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2016-09-26,S6,T15,T15_S6-2,NA,0,0.0130734004,0.0130734004,1,D,26,NA,Control,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2017-03-23,S6,T16,T16_S6-2,NA,0,0.0052851933,0.0052851933,1,D,26,26.3338953846,Control,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2017-05-11,S6,T17,T17_S6-2,0.518,0.0185343841,0.0123686734,0.0309030576,0.4002410899,C,26,27.3250833333,Control,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2017-05-18,S6,T18,T18_S6-2,0.495,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2017-05-25,S6,T19,T19_S6-2,0.484,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2017-06-01,S6,T20,T20_S6-2,0.451,0.0028668174,0.0106127872,0.0134796046,0.7873218486,D,32,31.6596716418,Bleaching,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2017-06-03,S6,T21,T21_S6-2,0.427,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2017-06-08,S6,T22,T22_S6-2,0.41,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,CO2,2,Control,NH4,2,No,
S6-2,2017-06-15,S6,T23,T23_S6-2,0.268,0.0001432018,0.0101639551,0.0103071568,0.9861065711,D,32,29.8219074627,Bleaching,Nutrients2,CO2,2,Control,NH4,2,No,
S6-3,2015-06-30,S6,T0,T0_S6-3,0.565,8.05503308947199E-05,0.0242825864,0.0243631367,0.9966937619,D,26,NA,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-3,2015-08-04,S6,T1,T1_S6-3,0.533,2.0348498316102E-05,0.008118908,0.0081392565,0.9974999561,D,26,25.6870654762,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-3,2015-10-02,S6,T2,T2_S6-3,0.579,0.0002158531,0.0389586378,0.0391744909,0.9944899567,D,26,NA,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-3,2015-10-21,S6,T3,T3_S6-3,0.582,0.0001347062,0.0128669061,0.0130016122,0.9896392704,D,26,NA,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-3,2015-12-12,S6,T4,T4_S6-3,0.465,0.0001452302,0.0125152339,0.0126604641,0.9885288413,D,26,24.1799131737,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-3,2016-01-14,S6,T5,T5_S6-3,0.474,0.0014433361,0.0110119949,0.012455331,0.8841190064,D,26,24.7799156627,Control,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-3,2016-01-25,S6,T6,T6_S6-3,0.522,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-3,2016-02-01,S6,T7,T7_S6-3,0.509,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-3,2016-02-05,S6,T8,T8_S6-3,0.523,0.0001088813,0.0065489314,0.0066578127,0.9836460889,D,32,32.5288869048,Bleaching,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-3,2016-02-12,S6,T9,T9_S6-3,0.488,0,0.0023657956,0.0023657956,1,D,32,32.8829107143,Bleaching,Nutrients1,N+P,1,NA,NA,NA,Yes,NA
S6-4,2015-06-30,S6,T0,T0_S6-4,0.569,0.000021205,0.0070860112,0.0071072162,0.9970164079,D,26,NA,Control,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2015-08-04,S6,T1,T1_S6-4,0.567,0.000083202,0.0152007928,0.0152839948,0.9945562645,D,26,25.6870654762,Control,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2015-10-02,S6,T2,T2_S6-4,0.49,5.78045176024515E-05,0.0063524044,0.0064102089,0.9909824285,D,26,NA,Control,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2015-10-21,S6,T3,T3_S6-4,0.496,0.0002972518,0.0645002998,0.0647975517,0.9954126071,D,26,NA,Control,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2015-12-12,S6,T4,T4_S6-4,0.449,5.42086591473608E-06,0.0103135702,0.010318991,0.9994746709,D,26,24.1799131737,Control,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2016-01-14,S6,T5,T5_S6-4,0.538,NA,NA,NA,NA,NA,26,24.7799156627,Control,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2016-01-25,S6,T6,T6_S6-4,0.538,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2016-02-01,S6,T7,T7_S6-4,0.492,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2016-02-05,S6,T8,T8_S6-4,0.489,NA,NA,NA,NA,NA,32,32.5288869048,Bleaching,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2016-02-12,S6,T9,T9_S6-4,0.49,NA,NA,NA,NA,NA,32,32.8829107143,Bleaching,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2016-04-05,S6,T11,T11_S6-4,0.481,NA,NA,NA,NA,NA,27,NA,Recovery ,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2016-05-26,S6,T12,T12_S6-4,NA,0,0.0070256619,0.0070256619,1,D,27,NA,Control,Nutrients1,CO2,1,Control,NH4,1,No,
S6-4,2016-06-13,S6,T13,T13_S6-4,NA,0.0005695516,0.0507897825,0.0513593341,0.9889104559,D,27,NA,Control,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2016-07-19,S6,T14,T14_S6-4,NA,0.0001863023,0.0075444834,0.0077307857,0.9759012406,D,27,27.1685208333,Control,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2016-09-26,S6,T15,T15_S6-4,NA,2.84097614187954E-05,0.006957235,0.0069856447,0.9959331225,D,26,NA,Control,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2017-03-23,S6,T16,T16_S6-4,NA,0.0002547282,0.0015207246,0.0017754528,0.8565277386,D,26,26.3338953846,Control,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2017-05-11,S6,T17,T17_S6-4,0.526,0.009801308,0.0353355145,0.0451368225,0.7828533902,D,26,27.3250833333,Control,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2017-05-18,S6,T18,T18_S6-4,0.512,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2017-05-25,S6,T19,T19_S6-4,0.499,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2017-06-01,S6,T20,T20_S6-4,0.477,0.0011428668,0.0115457415,0.0126886083,0.9099296954,D,32,31.6596716418,Bleaching,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2017-06-03,S6,T21,T21_S6-4,0.465,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2017-06-08,S6,T22,T22_S6-4,0.426,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,CO2,1,Control,NH4,1,No,
S6-4,2017-06-15,S6,T23,T23_S6-4,0.251,6.01070769979091E-05,0.0079874431,0.0080475502,0.9925310094,D,32,29.8219074627,Bleaching,Nutrients2,CO2,1,Control,NH4,1,No,
S6-5,2015-06-30,S6,T0,T0_S6-5,0.539,0.0001404209,0.0182931334,0.0184335543,0.9923823223,D,26,NA,Control,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2015-08-04,S6,T1,T1_S6-5,0.535,0.000074944,0.0153214263,0.0153963702,0.9951323617,D,26,25.6870654762,Control,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2015-10-02,S6,T2,T2_S6-5,0.585,0,0.0516955645,0.0516955645,1,D,26,NA,Control,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2015-10-21,S6,T3,T3_S6-5,0.57,0.0013176569,0.0572166957,0.0585343527,0.977489169,D,26,NA,Control,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2015-12-12,S6,T4,T4_S6-5,0.507,0.0002334095,0.00301688,0.0032502895,0.928188098,D,26,24.1799131737,Control,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-01-14,S6,T5,T5_S6-5,0.517,0.0005546246,0.0075645735,0.0081191982,0.9316897267,D,26,24.7799156627,Control,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-01-25,S6,T6,T6_S6-5,0.563,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-02-01,S6,T7,T7_S6-5,0.553,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-02-05,S6,T8,T8_S6-5,0.574,0.001495437,0.0826509276,0.0841463646,0.9822281443,D,32,32.5288869048,Bleaching,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-02-12,S6,T9,T9_S6-5,0.526,0,0.0158130456,0.0158130456,1,D,32,32.8829107143,Bleaching,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-02-22,S6,T10,T10_S6-5,0.417,0,0.0064764553,0.0064764553,1,D,32,28.6980863095,Bleaching,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-04-05,S6,T11,T11_S6-5,0.545,0,0.0275241447,0.0275241447,1,D,27,NA,Recovery ,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-05-26,S6,T12,T12_S6-5,NA,0,0.0056441422,0.0056441422,1,D,27,NA,Control,Nutrients1,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-06-13,S6,T13,T13_S6-5,NA,0,0.0072346629,0.0072346629,1,D,27,NA,Control,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-07-19,S6,T14,T14_S6-5,NA,5.14696100751123E-05,0.0075068992,0.0075583688,0.9931903812,D,27,27.1685208333,Control,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2016-09-26,S6,T15,T15_S6-5,NA,0,0.0016920325,0.0016920325,1,D,26,NA,Control,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2017-03-23,S6,T16,T16_S6-5,NA,0,0.0019208343,0.0019208343,1,D,26,26.3338953846,Control,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2017-05-11,S6,T17,T17_S6-5,0.52,0,0.0168166231,0.0168166231,1,D,26,27.3250833333,Control,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2017-05-18,S6,T18,T18_S6-5,0.505,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2017-05-25,S6,T19,T19_S6-5,0.492,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2017-06-01,S6,T20,T20_S6-5,0.48,0,0.026232566,0.026232566,1,D,32,31.6596716418,Bleaching,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2017-06-03,S6,T21,T21_S6-5,0.447,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2017-06-08,S6,T22,T22_S6-5,0.472,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2017-06-15,S6,T23,T23_S6-5,0.387,0,0.0076923778,0.0076923778,1,D,32,29.8219074627,Bleaching,Nutrients2,Control,1,NO3,Control,1,Yes,Ssid
S6-5,2017-07-20,S6,T24,T24_S6-5,0.426,0,0.0104254503,0.0104254503,1,D,26,NA,Control,Mcav,Control,1,NO3,Control,1,Yes,Ssid
S6-6,2015-06-30,S6,T0,T0_S6-6,0.563,0.0002545355,0.0279782172,0.0282327527,0.9909843895,D,26,NA,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-6,2015-08-04,S6,T1,T1_S6-6,0.549,1.63932328644933E-05,0.0107137536,0.0107301469,0.9984722266,D,26,25.6870654762,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-6,2015-10-02,S6,T2,T2_S6-6,0.594,8.85036315057907E-05,0.0105111115,0.0105996151,0.9916502976,D,26,NA,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-6,2015-10-21,S6,T3,T3_S6-6,0.633,0.0002669962,0.0210409498,0.0213079461,0.9874696395,D,26,NA,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-6,2015-12-12,S6,T4,T4_S6-6,0.575,3.1782190717636E-05,0.0049418378,0.00497362,0.9936098474,D,26,24.1799131737,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-6,2016-01-14,S6,T5,T5_S6-6,0.59,7.59349279905514E-05,0.0078899617,0.0079658966,0.9904674977,D,26,24.7799156627,Control,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-6,2016-01-25,S6,T6,T6_S6-6,0.595,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-6,2016-02-01,S6,T7,T7_S6-6,0.591,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-6,2016-02-05,S6,T8,T8_S6-6,0.591,0.0002872734,0.0378580104,0.0381452838,0.9924689659,D,32,32.5288869048,Bleaching,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-6,2016-02-12,S6,T9,T9_S6-6,0.542,1.27047531495359E-05,0.004857622,0.0048703267,0.9973913961,D,32,32.8829107143,Bleaching,Nutrients1,N+P+Food,1,NA,NA,NA,Yes,NA
S6-8,2015-06-30,S6,T0,T0_S6-8,0.566,0,0.0396284513,0.0396284513,1,D,26,NA,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S6-8,2015-08-04,S6,T1,T1_S6-8,0.58,0,0.0205721001,0.0205721001,1,D,26,25.6870654762,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S6-8,2015-10-02,S6,T2,T2_S6-8,0.58,9.75092242979712E-06,0.0120759946,0.0120857455,0.9991931882,D,26,NA,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S6-8,2015-10-21,S6,T3,T3_S6-8,0.517,0.0003207987,0.034766495,0.0350872937,0.9908571269,D,26,NA,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S6-8,2015-12-12,S6,T4,T4_S6-8,0.492,0,0.0034362291,0.0034362291,1,D,26,24.1799131737,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S6-8,2016-01-14,S6,T5,T5_S6-8,0.517,0.0002467935,0.0118539478,0.0121007413,0.9796050902,D,26,24.7799156627,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S6-9,2015-06-30,S6,T0,T0_S6-9,0.594,0,0.0089423188,0.0089423188,1,D,26,NA,Control,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
S6-9,2015-08-04,S6,T1,T1_S6-9,0.532,0,0.0214282296,0.0214282296,1,D,26,25.6870654762,Control,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
S6-9,2015-10-02,S6,T2,T2_S6-9,0.567,0,0.1307583702,0.1307583702,1,D,26,NA,Control,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
S6-9,2015-10-21,S6,T3,T3_S6-9,0.579,0,0.1006156277,0.1006156277,1,D,26,NA,Control,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
S6-9,2015-12-12,S6,T4,T4_S6-9,0.587,5.41074486302994E-05,0.011280452,0.0113345594,0.9952263298,D,26,24.1799131737,Control,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
S6-9,2016-01-14,S6,T5,T5_S6-9,0.628,2.01480883792079E-05,0.0067300031,0.0067501512,0.9970151649,D,26,24.7799156627,Control,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
S6-9,2016-01-25,S6,T6,T6_S6-9,0.58,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
S6-9,2016-02-01,S6,T7,T7_S6-9,0.562,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Dark,1,NA,NA,NA,Yes,NA
