Date_Time,Temp,Lux,Treatment,Replicate
09/06/15 04:00:00 AM,26.292,0,Fe,1
09/06/15 04:15:00 AM,26.292,0,Fe,1
09/06/15 04:30:00 AM,26.39,0,Fe,1
09/06/15 04:45:00 AM,26.488,0,Fe,1
09/06/15 05:00:00 AM,26.39,0,Fe,1
09/06/15 05:15:00 AM,26.292,0,Fe,1
09/06/15 05:30:00 AM,26.292,0,Fe,1
09/06/15 05:45:00 AM,26.39,0,Fe,1
09/06/15 06:00:00 AM,26.488,0,Fe,1
09/06/15 06:15:00 AM,26.488,0,Fe,1
09/06/15 06:30:00 AM,26.488,0,Fe,1
09/06/15 06:45:00 AM,26.292,0,Fe,1
09/06/15 07:00:00 AM,26.292,0,Fe,1
09/06/15 07:15:00 AM,26.39,0,Fe,1
09/06/15 07:30:00 AM,26.488,0,Fe,1
09/06/15 07:45:00 AM,26.488,0,Fe,1
09/06/15 08:00:00 AM,26.488,0,Fe,1
09/06/15 08:15:00 AM,26.488,4133.4,Fe,1
09/06/15 08:30:00 AM,26.488,3961.1,Fe,1
09/06/15 08:45:00 AM,26.585,4133.4,Fe,1
09/06/15 09:00:00 AM,26.585,3961.1,Fe,1
09/06/15 09:15:00 AM,26.488,3961.1,Fe,1
09/06/15 09:30:00 AM,26.39,3961.1,Fe,1
09/06/15 09:45:00 AM,26.488,3961.1,Fe,1
09/06/15 10:00:00 AM,26.585,3961.1,Fe,1
09/06/15 10:15:00 AM,26.585,4133.4,Fe,1
09/06/15 10:30:00 AM,26.488,4133.4,Fe,1
09/06/15 10:45:00 AM,26.488,3961.1,Fe,1
09/06/15 11:00:00 AM,26.585,3961.1,Fe,1
09/06/15 11:15:00 AM,26.585,3961.1,Fe,1
09/06/15 11:30:00 AM,26.488,3961.1,Fe,1
09/06/15 11:45:00 AM,26.39,3961.1,Fe,1
09/06/15 12:00:00 PM,26.488,3961.1,Fe,1
09/06/15 12:15:00 PM,26.585,4133.4,Fe,1
09/06/15 12:30:00 PM,26.488,3961.1,Fe,1
09/06/15 12:45:00 PM,26.39,3961.1,Fe,1
09/06/15 01:00:00 PM,26.488,3961.1,Fe,1
09/06/15 01:15:00 PM,26.585,3961.1,Fe,1
09/06/15 01:30:00 PM,26.488,4133.4,Fe,1
09/06/15 01:45:00 PM,26.39,3961.1,Fe,1
09/06/15 02:00:00 PM,26.292,3788.9,Fe,1
09/06/15 02:15:00 PM,26.488,4133.4,Fe,1
09/06/15 02:30:00 PM,26.488,3961.1,Fe,1
09/06/15 02:45:00 PM,26.39,3961.1,Fe,1
09/06/15 03:00:00 PM,26.292,3961.1,Fe,1
09/06/15 03:15:00 PM,26.292,3961.1,Fe,1
09/06/15 03:30:00 PM,26.39,3961.1,Fe,1
09/06/15 03:45:00 PM,26.39,3961.1,Fe,1
09/06/15 04:00:00 PM,26.39,3961.1,Fe,1
09/06/15 04:15:00 PM,26.292,3961.1,Fe,1
09/06/15 04:30:00 PM,26.195,3961.1,Fe,1
09/06/15 04:45:00 PM,26.195,3961.1,Fe,1
09/06/15 05:00:00 PM,26.195,3961.1,Fe,1
09/06/15 05:15:00 PM,26.097,3961.1,Fe,1
09/06/15 05:30:00 PM,26.097,3961.1,Fe,1
09/06/15 05:45:00 PM,26.292,3961.1,Fe,1
09/06/15 06:00:00 PM,26.39,4133.4,Fe,1
09/06/15 06:15:00 PM,26.292,3961.1,Fe,1
09/06/15 06:30:00 PM,26.292,3961.1,Fe,1
09/06/15 06:45:00 PM,26.195,3961.1,Fe,1
09/06/15 07:00:00 PM,26.195,3961.1,Fe,1
09/06/15 07:15:00 PM,26.195,3961.1,Fe,1
09/06/15 07:30:00 PM,26.292,3961.1,Fe,1
09/06/15 07:45:00 PM,26.39,3961.1,Fe,1
09/06/15 08:00:00 PM,26.292,3961.1,Fe,1
09/06/15 08:15:00 PM,26.097,0,Fe,1
09/06/15 08:30:00 PM,26.097,0,Fe,1
09/06/15 08:45:00 PM,26.195,0,Fe,1
09/06/15 09:00:00 PM,26.292,0,Fe,1
09/06/15 09:15:00 PM,26.195,0,Fe,1
09/06/15 09:30:00 PM,26.097,0,Fe,1
09/06/15 09:45:00 PM,26.097,0,Fe,1
09/06/15 10:00:00 PM,26.292,0,Fe,1
09/06/15 10:15:00 PM,26.195,0,Fe,1
09/06/15 10:30:00 PM,26.097,0,Fe,1
09/06/15 10:45:00 PM,26.195,0,Fe,1
09/06/15 11:00:00 PM,26.292,0,Fe,1
09/06/15 11:15:00 PM,26.292,0,Fe,1
09/06/15 11:30:00 PM,26.195,0,Fe,1
09/06/15 11:45:00 PM,26.097,0,Fe,1
09/07/15 12:00:00 AM,26.292,0,Fe,1
09/07/15 12:15:00 AM,26.292,0,Fe,1
09/07/15 12:30:00 AM,26.195,0,Fe,1
09/07/15 12:45:00 AM,26.195,0,Fe,1
09/07/15 01:00:00 AM,26.292,0,Fe,1
09/07/15 01:15:00 AM,26.39,0,Fe,1
09/07/15 01:30:00 AM,26.292,0,Fe,1
09/07/15 01:45:00 AM,26.195,0,Fe,1
09/07/15 02:00:00 AM,26.195,0,Fe,1
09/07/15 02:15:00 AM,26.292,0,Fe,1
09/07/15 02:30:00 AM,26.39,0,Fe,1
09/07/15 02:45:00 AM,26.195,0,Fe,1
09/07/15 03:00:00 AM,26.195,0,Fe,1
09/07/15 03:15:00 AM,26.292,0,Fe,1
09/07/15 03:30:00 AM,26.39,0,Fe,1
09/07/15 03:45:00 AM,26.292,0,Fe,1
09/07/15 04:00:00 AM,26.195,0,Fe,1
09/07/15 04:15:00 AM,26.292,0,Fe,1
09/07/15 04:30:00 AM,26.292,0,Fe,1
09/07/15 04:45:00 AM,26.39,0,Fe,1
09/07/15 05:00:00 AM,26.292,0,Fe,1
09/07/15 05:15:00 AM,26.195,0,Fe,1
09/07/15 05:30:00 AM,26.292,0,Fe,1
09/07/15 05:45:00 AM,26.39,0,Fe,1
09/07/15 06:00:00 AM,26.39,0,Fe,1
09/07/15 06:15:00 AM,26.292,0,Fe,1
09/07/15 06:30:00 AM,26.195,0,Fe,1
09/07/15 06:45:00 AM,26.292,0,Fe,1
09/07/15 07:00:00 AM,26.39,0,Fe,1
09/07/15 07:15:00 AM,26.39,0,Fe,1
09/07/15 07:30:00 AM,26.488,0,Fe,1
09/07/15 07:45:00 AM,26.292,0,Fe,1
09/07/15 08:00:00 AM,26.292,0,Fe,1
09/07/15 08:15:00 AM,26.488,3961.1,Fe,1
09/07/15 08:30:00 AM,26.585,3961.1,Fe,1
09/07/15 08:45:00 AM,26.488,3961.1,Fe,1
09/07/15 09:00:00 AM,26.39,3788.9,Fe,1
09/07/15 09:15:00 AM,26.488,3788.9,Fe,1
09/07/15 09:30:00 AM,26.585,3961.1,Fe,1
09/07/15 09:45:00 AM,26.585,3961.1,Fe,1
09/07/15 10:00:00 AM,26.39,3961.1,Fe,1
09/07/15 10:15:00 AM,26.39,3961.1,Fe,1
09/07/15 10:30:00 AM,26.488,3961.1,Fe,1
09/07/15 10:45:00 AM,26.488,3961.1,Fe,1
09/07/15 11:00:00 AM,26.39,3961.1,Fe,1
09/07/15 11:15:00 AM,26.39,3961.1,Fe,1
09/07/15 11:30:00 AM,26.488,3788.9,Fe,1
09/07/15 11:45:00 AM,26.585,4133.4,Fe,1
09/07/15 12:00:00 PM,26.39,3961.1,Fe,1
09/07/15 12:15:00 PM,26.39,3961.1,Fe,1
09/07/15 12:30:00 PM,26.488,3961.1,Fe,1
09/07/15 12:45:00 PM,26.488,3961.1,Fe,1
09/07/15 01:00:00 PM,26.39,3788.9,Fe,1
09/07/15 01:15:00 PM,26.292,3961.1,Fe,1
09/07/15 01:30:00 PM,26.195,3961.1,Fe,1
09/07/15 01:45:00 PM,26.39,3961.1,Fe,1
09/07/15 02:00:00 PM,26.488,3961.1,Fe,1
09/07/15 02:15:00 PM,26.39,3961.1,Fe,1
09/07/15 02:30:00 PM,26.292,3788.9,Fe,1
09/07/15 02:45:00 PM,25.902,3100,Fe,1
09/07/15 03:00:00 PM,25.902,2755.6,Fe,1
09/07/15 03:15:00 PM,25.902,2927.8,Fe,1
09/07/15 03:30:00 PM,25.902,2755.6,Fe,1
09/07/15 03:45:00 PM,26,2755.6,Fe,1
09/07/15 04:00:00 PM,27.173,3444.5,Fe,1
09/07/15 04:15:00 PM,26.781,3444.5,Fe,1
09/07/15 04:30:00 PM,26.683,3444.5,Fe,1
09/07/15 04:45:00 PM,26.683,3100,Fe,1
09/07/15 05:00:00 PM,26.683,3961.1,Fe,1
09/07/15 05:15:00 PM,26.488,4133.4,Fe,1
09/07/15 05:30:00 PM,26.585,3961.1,Fe,1
09/07/15 05:45:00 PM,26.683,3961.1,Fe,1
09/07/15 06:00:00 PM,26.585,3961.1,Fe,1
09/07/15 06:15:00 PM,26.488,3961.1,Fe,1
09/07/15 06:30:00 PM,26.488,4133.4,Fe,1
09/07/15 06:45:00 PM,26.585,4133.4,Fe,1
09/07/15 07:00:00 PM,26.488,3961.1,Fe,1
09/07/15 07:15:00 PM,26.39,4305.6,Fe,1
09/07/15 07:30:00 PM,26.488,4305.6,Fe,1
09/07/15 07:45:00 PM,26.585,4133.4,Fe,1
09/07/15 08:00:00 PM,26.488,4133.4,Fe,1
09/07/15 08:15:00 PM,26.292,0,Fe,1
09/07/15 08:30:00 PM,26.292,0,Fe,1
09/07/15 08:45:00 PM,26.39,0,Fe,1
09/07/15 09:00:00 PM,26.488,0,Fe,1
09/07/15 09:15:00 PM,26.292,0,Fe,1
09/07/15 09:30:00 PM,26.195,0,Fe,1
09/07/15 09:45:00 PM,26.292,0,Fe,1
09/07/15 10:00:00 PM,26.39,0,Fe,1
09/07/15 10:15:00 PM,26.488,0,Fe,1
09/07/15 10:30:00 PM,26.585,0,Fe,1
09/07/15 10:45:00 PM,26.39,0,Fe,1
09/07/15 11:00:00 PM,26.292,0,Fe,1
09/07/15 11:15:00 PM,26.292,0,Fe,1
09/07/15 11:30:00 PM,26.39,0,Fe,1
09/07/15 11:45:00 PM,26.488,0,Fe,1
09/08/15 12:00:00 AM,26.585,0,Fe,1
09/08/15 12:15:00 AM,26.39,0,Fe,1
09/08/15 12:30:00 AM,26.292,0,Fe,1
09/08/15 12:45:00 AM,26.39,0,Fe,1
09/08/15 01:00:00 AM,26.39,0,Fe,1
09/08/15 01:15:00 AM,26.488,0,Fe,1
09/08/15 01:30:00 AM,26.585,0,Fe,1
09/08/15 01:45:00 AM,26.488,0,Fe,1
09/08/15 02:00:00 AM,26.292,0,Fe,1
09/08/15 02:15:00 AM,26.292,0,Fe,1
09/08/15 02:30:00 AM,26.39,0,Fe,1
09/08/15 02:45:00 AM,26.39,0,Fe,1
09/08/15 03:00:00 AM,26.488,0,Fe,1
09/08/15 03:15:00 AM,26.488,0,Fe,1
09/08/15 03:30:00 AM,26.585,0,Fe,1
09/08/15 03:45:00 AM,26.488,0,Fe,1
09/08/15 04:00:00 AM,26.292,0,Fe,1
09/08/15 04:15:00 AM,26.39,0,Fe,1
09/08/15 04:30:00 AM,26.39,0,Fe,1
09/08/15 04:45:00 AM,26.488,0,Fe,1
09/08/15 05:00:00 AM,26.488,0,Fe,1
09/08/15 05:15:00 AM,26.585,0,Fe,1
09/08/15 05:30:00 AM,26.585,0,Fe,1
09/08/15 05:45:00 AM,26.39,0,Fe,1
09/08/15 06:00:00 AM,26.292,0,Fe,1
09/08/15 06:15:00 AM,26.39,0,Fe,1
09/08/15 06:30:00 AM,26.488,0,Fe,1
09/08/15 06:45:00 AM,26.488,0,Fe,1
09/08/15 07:00:00 AM,26.585,0,Fe,1
09/08/15 07:15:00 AM,26.585,0,Fe,1
09/08/15 07:30:00 AM,26.585,0,Fe,1
09/08/15 07:45:00 AM,26.585,0,Fe,1
09/08/15 08:00:00 AM,26.39,0,Fe,1
09/08/15 08:15:00 AM,26.488,4133.4,Fe,1
09/08/15 08:30:00 AM,26.585,3961.1,Fe,1
09/08/15 08:45:00 AM,26.683,3961.1,Fe,1
09/08/15 09:00:00 AM,26.683,3961.1,Fe,1
09/08/15 09:15:00 AM,26.781,4133.4,Fe,1
09/08/15 09:30:00 AM,26.585,4133.4,Fe,1
09/08/15 09:45:00 AM,26.488,4133.4,Fe,1
09/08/15 10:00:00 AM,26.585,3961.1,Fe,1
09/08/15 10:15:00 AM,26.683,4133.4,Fe,1
09/08/15 10:30:00 AM,26.781,3961.1,Fe,1
09/08/15 10:45:00 AM,26.585,4133.4,Fe,1
09/08/15 11:00:00 AM,26.488,3961.1,Fe,1
09/08/15 11:15:00 AM,26.585,3961.1,Fe,1
09/08/15 11:30:00 AM,26.683,3961.1,Fe,1
09/08/15 11:45:00 AM,26.683,4133.4,Fe,1
09/08/15 12:00:00 PM,26.488,3961.1,Fe,1
09/08/15 12:15:00 PM,26.488,3961.1,Fe,1
09/08/15 12:30:00 PM,26.585,3961.1,Fe,1
09/08/15 12:45:00 PM,26.683,3961.1,Fe,1
09/08/15 01:00:00 PM,26.488,4133.4,Fe,1
09/08/15 01:15:00 PM,26.39,3961.1,Fe,1
09/08/15 01:30:00 PM,26.488,4133.4,Fe,1
09/08/15 01:45:00 PM,26.683,4133.4,Fe,1
09/08/15 02:00:00 PM,26.488,3961.1,Fe,1
09/08/15 02:15:00 PM,26.39,4133.4,Fe,1
09/08/15 02:30:00 PM,26.39,4133.4,Fe,1
09/08/15 02:45:00 PM,26.488,3961.1,Fe,1
09/08/15 03:00:00 PM,26.488,3961.1,Fe,1
09/08/15 03:15:00 PM,26.39,3961.1,Fe,1
09/08/15 03:30:00 PM,26.39,3961.1,Fe,1
09/08/15 03:45:00 PM,26.39,3961.1,Fe,1
09/08/15 04:00:00 PM,26.39,3961.1,Fe,1
09/08/15 04:15:00 PM,26.292,3788.9,Fe,1
09/08/15 04:30:00 PM,26.195,3961.1,Fe,1
09/08/15 04:45:00 PM,26.39,3961.1,Fe,1
09/08/15 05:00:00 PM,26.488,3961.1,Fe,1
09/08/15 05:15:00 PM,26.39,3961.1,Fe,1
09/08/15 05:30:00 PM,26.39,3788.9,Fe,1
09/08/15 05:45:00 PM,26.292,3788.9,Fe,1
09/08/15 06:00:00 PM,26.292,3444.5,Fe,1
09/08/15 06:15:00 PM,26.488,3444.5,Fe,1
09/08/15 06:30:00 PM,26.585,3444.5,Fe,1
09/08/15 06:45:00 PM,26.683,3444.5,Fe,1
09/08/15 07:00:00 PM,26.781,3444.5,Fe,1
09/08/15 07:15:00 PM,26.781,3444.5,Fe,1
09/08/15 07:30:00 PM,26.879,3444.5,Fe,1
09/08/15 07:45:00 PM,26.977,3444.5,Fe,1
09/08/15 08:00:00 PM,26.977,3444.5,Fe,1
09/08/15 08:15:00 PM,26.977,0,Fe,1
09/08/15 08:30:00 PM,26.977,0,Fe,1
09/08/15 08:45:00 PM,26.977,0,Fe,1
09/08/15 09:00:00 PM,26.977,0,Fe,1
09/08/15 09:15:00 PM,26.977,0,Fe,1
09/08/15 09:30:00 PM,26.977,0,Fe,1
09/08/15 09:45:00 PM,26.977,0,Fe,1
09/08/15 10:00:00 PM,26.977,0,Fe,1
09/08/15 10:15:00 PM,26.977,0,Fe,1
09/08/15 10:30:00 PM,26.977,0,Fe,1
09/08/15 10:45:00 PM,26.977,0,Fe,1
09/08/15 11:00:00 PM,26.977,0,Fe,1
09/08/15 11:15:00 PM,26.977,0,Fe,1
09/08/15 11:30:00 PM,26.977,0,Fe,1
09/08/15 11:45:00 PM,26.977,0,Fe,1
09/09/15 12:00:00 AM,26.977,0,Fe,1
09/09/15 12:15:00 AM,26.977,0,Fe,1
09/09/15 12:30:00 AM,26.977,0,Fe,1
09/09/15 12:45:00 AM,26.977,0,Fe,1
09/09/15 01:00:00 AM,26.879,0,Fe,1
09/09/15 01:15:00 AM,26.879,0,Fe,1
09/09/15 01:30:00 AM,26.879,0,Fe,1
09/09/15 01:45:00 AM,26.879,0,Fe,1
09/09/15 02:00:00 AM,26.879,0,Fe,1
09/09/15 02:15:00 AM,26.879,0,Fe,1
09/09/15 02:30:00 AM,26.879,0,Fe,1
09/09/15 02:45:00 AM,26.879,0,Fe,1
09/09/15 03:00:00 AM,26.879,0,Fe,1
09/09/15 03:15:00 AM,26.879,0,Fe,1
09/09/15 03:30:00 AM,26.879,0,Fe,1
09/09/15 03:45:00 AM,26.879,0,Fe,1
09/09/15 04:00:00 AM,26.879,0,Fe,1
09/09/15 04:15:00 AM,26.879,0,Fe,1
09/09/15 04:30:00 AM,26.879,0,Fe,1
09/09/15 04:45:00 AM,26.879,0,Fe,1
09/09/15 05:00:00 AM,26.879,0,Fe,1
09/09/15 05:15:00 AM,26.781,0,Fe,1
09/09/15 05:30:00 AM,26.879,0,Fe,1
09/09/15 05:45:00 AM,26.781,0,Fe,1
09/09/15 06:00:00 AM,26.781,0,Fe,1
09/09/15 06:15:00 AM,26.781,0,Fe,1
09/09/15 06:30:00 AM,26.781,0,Fe,1
09/09/15 06:45:00 AM,26.781,0,Fe,1
09/09/15 07:00:00 AM,26.781,0,Fe,1
09/09/15 07:15:00 AM,26.781,0,Fe,1
09/09/15 07:30:00 AM,26.781,0,Fe,1
09/09/15 07:45:00 AM,26.781,0,Fe,1
09/09/15 08:00:00 AM,26.781,0,Fe,1
09/09/15 08:15:00 AM,26.879,3444.5,Fe,1
09/09/15 08:30:00 AM,26.879,3616.7,Fe,1
09/09/15 08:45:00 AM,26.879,3616.7,Fe,1
09/09/15 09:00:00 AM,26.977,3616.7,Fe,1
09/09/15 09:15:00 AM,26.977,3616.7,Fe,1
09/09/15 09:30:00 AM,26.977,3616.7,Fe,1
09/09/15 09:45:00 AM,26.977,3444.5,Fe,1
09/09/15 10:00:00 AM,27.075,3444.5,Fe,1
09/09/15 10:15:00 AM,27.075,3444.5,Fe,1
09/09/15 10:30:00 AM,27.075,3444.5,Fe,1
09/09/15 10:45:00 AM,27.075,3788.9,Fe,1
09/09/15 11:00:00 AM,27.075,3616.7,Fe,1
09/09/15 11:15:00 AM,27.075,3616.7,Fe,1
09/09/15 11:30:00 AM,27.075,3616.7,Fe,1
09/09/15 11:45:00 AM,27.173,3616.7,Fe,1
09/09/15 12:00:00 PM,27.173,3616.7,Fe,1
09/09/15 12:15:00 PM,27.173,3616.7,Fe,1
09/09/15 12:30:00 PM,27.272,3616.7,Fe,1
09/09/15 12:45:00 PM,27.272,3616.7,Fe,1
09/09/15 01:00:00 PM,27.272,3616.7,Fe,1
09/09/15 01:15:00 PM,27.272,3444.5,Fe,1
09/09/15 01:30:00 PM,27.272,3444.5,Fe,1
09/09/15 01:45:00 PM,27.37,3444.5,Fe,1
09/09/15 02:00:00 PM,27.37,3444.5,Fe,1
09/09/15 02:15:00 PM,27.37,3444.5,Fe,1
09/09/15 02:30:00 PM,27.37,3444.5,Fe,1
09/09/15 02:45:00 PM,27.468,3444.5,Fe,1
09/09/15 03:00:00 PM,27.468,3444.5,Fe,1
09/09/15 03:15:00 PM,27.468,3100,Fe,1
09/09/15 03:30:00 PM,27.468,3100,Fe,1
09/09/15 03:45:00 PM,27.468,2927.8,Fe,1
09/09/15 04:00:00 PM,27.567,3100,Fe,1
09/09/15 04:15:00 PM,27.468,2927.8,Fe,1
09/09/15 04:30:00 PM,27.37,2927.8,Fe,1
09/09/15 04:45:00 PM,27.272,1636.1,Fe,1
09/09/15 05:00:00 PM,26.977,1636.1,Fe,1
09/09/15 05:15:00 PM,26.585,1722.2,Fe,1
09/09/15 05:30:00 PM,26.39,1722.2,Fe,1
09/09/15 05:45:00 PM,26.39,1550,Fe,1
09/09/15 06:00:00 PM,26.585,1636.1,Fe,1
09/09/15 06:15:00 PM,26.683,1636.1,Fe,1
09/09/15 06:30:00 PM,26.683,4133.4,Fe,1
09/09/15 06:45:00 PM,26.488,4133.4,Fe,1
09/09/15 07:00:00 PM,26.292,3788.9,Fe,1
09/09/15 07:15:00 PM,26.39,4305.6,Fe,1
09/09/15 07:30:00 PM,26.39,4133.4,Fe,1
09/09/15 07:45:00 PM,26.292,3961.1,Fe,1
09/09/15 08:00:00 PM,26.195,4133.4,Fe,1
09/09/15 08:15:00 PM,26.195,0,Fe,1
09/09/15 08:30:00 PM,26.195,0,Fe,1
09/09/15 08:45:00 PM,26.097,0,Fe,1
09/09/15 09:00:00 PM,26.097,0,Fe,1
09/09/15 09:15:00 PM,26.195,0,Fe,1
09/09/15 09:30:00 PM,26.195,0,Fe,1
08/04/15 06:00:00 PM,25.513,150.7,Shaded,2
08/04/15 06:15:00 PM,25.513,150.7,Shaded,2
08/04/15 06:30:00 PM,25.513,150.7,Shaded,2
08/04/15 06:45:00 PM,25.416,161.5,Shaded,2
08/04/15 07:00:00 PM,25.416,150.7,Shaded,2
08/04/15 07:15:00 PM,25.416,150.7,Shaded,2
08/04/15 07:30:00 PM,25.61,150.7,Shaded,2
08/04/15 07:45:00 PM,25.708,150.7,Shaded,2
08/04/15 08:00:00 PM,25.61,150.7,Shaded,2
08/04/15 08:15:00 PM,25.513,0,Shaded,2
08/04/15 08:30:00 PM,25.513,0,Shaded,2
08/04/15 08:45:00 PM,25.416,0,Shaded,2
08/04/15 09:00:00 PM,25.61,0,Shaded,2
08/04/15 09:15:00 PM,25.805,0,Shaded,2
08/04/15 09:30:00 PM,25.708,0,Shaded,2
08/04/15 09:45:00 PM,25.61,0,Shaded,2
08/04/15 10:00:00 PM,25.708,0,Shaded,2
08/04/15 10:15:00 PM,25.805,0,Shaded,2
08/04/15 10:30:00 PM,25.902,0,Shaded,2
08/04/15 10:45:00 PM,25.805,0,Shaded,2
08/04/15 11:00:00 PM,25.708,0,Shaded,2
08/04/15 11:15:00 PM,25.805,0,Shaded,2
08/04/15 11:30:00 PM,26,0,Shaded,2
08/04/15 11:45:00 PM,25.902,0,Shaded,2
08/05/15 12:00:00 AM,25.805,0,Shaded,2
08/05/15 12:15:00 AM,25.902,0,Shaded,2
08/05/15 12:30:00 AM,26,0,Shaded,2
08/05/15 12:45:00 AM,26.097,0,Shaded,2
08/05/15 01:00:00 AM,26,0,Shaded,2
08/05/15 01:15:00 AM,25.805,0,Shaded,2
08/05/15 01:30:00 AM,25.902,0,Shaded,2
08/05/15 01:45:00 AM,26,0,Shaded,2
08/05/15 02:00:00 AM,26.097,0,Shaded,2
08/05/15 02:15:00 AM,26.195,0,Shaded,2
08/05/15 02:30:00 AM,26.097,0,Shaded,2
08/05/15 02:45:00 AM,26,0,Shaded,2
08/05/15 03:00:00 AM,26,0,Shaded,2
08/05/15 03:15:00 AM,26.097,0,Shaded,2
08/05/15 03:30:00 AM,26.195,0,Shaded,2
08/05/15 03:45:00 AM,26.097,0,Shaded,2
08/05/15 04:00:00 AM,26,0,Shaded,2
08/05/15 04:15:00 AM,26,0,Shaded,2
08/05/15 04:30:00 AM,26,0,Shaded,2
08/05/15 04:45:00 AM,26.097,0,Shaded,2
08/05/15 05:00:00 AM,26.195,0,Shaded,2
08/05/15 05:15:00 AM,26.292,0,Shaded,2
08/05/15 05:30:00 AM,26.195,0,Shaded,2
08/05/15 05:45:00 AM,26,0,Shaded,2
08/05/15 06:00:00 AM,26,0,Shaded,2
08/05/15 06:15:00 AM,26,0,Shaded,2
08/05/15 06:30:00 AM,26.097,0,Shaded,2
08/05/15 06:45:00 AM,26.195,0,Shaded,2
08/05/15 07:00:00 AM,26.292,0,Shaded,2
08/05/15 07:15:00 AM,26.292,0,Shaded,2
08/05/15 07:30:00 AM,26.292,0,Shaded,2
08/05/15 07:45:00 AM,26.292,0,Shaded,2
08/05/15 08:00:00 AM,26,0,Shaded,2
08/05/15 08:15:00 AM,26.097,150.7,Shaded,2
08/05/15 08:30:00 AM,26.097,150.7,Shaded,2
08/05/15 08:45:00 AM,26.195,161.5,Shaded,2
08/05/15 09:00:00 AM,26.292,150.7,Shaded,2
08/05/15 09:15:00 AM,26.292,150.7,Shaded,2
08/05/15 09:30:00 AM,26.195,161.5,Shaded,2
08/05/15 09:45:00 AM,26.097,161.5,Shaded,2
08/05/15 10:00:00 AM,26.097,161.5,Shaded,2
08/05/15 10:15:00 AM,26.097,161.5,Shaded,2
08/05/15 10:30:00 AM,26.195,150.7,Shaded,2
08/05/15 10:45:00 AM,26.097,161.5,Shaded,2
08/05/15 11:00:00 AM,25.902,161.5,Shaded,2
08/05/15 11:15:00 AM,25.902,161.5,Shaded,2
08/05/15 11:30:00 AM,25.902,161.5,Shaded,2
08/05/15 11:45:00 AM,25.805,161.5,Shaded,2
08/05/15 12:00:00 PM,25.708,172.2,Shaded,2
08/05/15 12:15:00 PM,25.708,183,Shaded,2
08/05/15 12:30:00 PM,25.708,172.2,Shaded,2
08/05/15 12:45:00 PM,25.708,172.2,Shaded,2
08/05/15 01:00:00 PM,27.862,161.5,Shaded,2
08/05/15 01:15:00 PM,25.902,161.5,Shaded,2
08/05/15 01:30:00 PM,25.708,161.5,Shaded,2
08/05/15 01:45:00 PM,25.708,161.5,Shaded,2
08/05/15 02:00:00 PM,25.708,161.5,Shaded,2
08/05/15 02:15:00 PM,25.61,161.5,Shaded,2
08/05/15 02:30:00 PM,25.708,172.2,Shaded,2
08/05/15 02:45:00 PM,25.708,161.5,Shaded,2
08/05/15 03:00:00 PM,25.708,161.5,Shaded,2
08/05/15 03:15:00 PM,25.708,161.5,Shaded,2
08/05/15 03:30:00 PM,25.61,269.1,Shaded,2
08/05/15 03:45:00 PM,25.513,279.9,Shaded,2
08/05/15 04:00:00 PM,25.61,3616.7,Shaded,2
08/05/15 04:15:00 PM,25.416,279.9,Shaded,2
08/05/15 04:30:00 PM,25.513,290.6,Shaded,2
08/05/15 04:45:00 PM,25.513,290.6,Shaded,2
08/05/15 05:00:00 PM,25.61,279.9,Shaded,2
08/05/15 05:15:00 PM,25.61,269.1,Shaded,2
08/05/15 05:30:00 PM,25.61,269.1,Shaded,2
08/05/15 05:45:00 PM,26.097,2411.1,Shaded,2
08/05/15 06:00:00 PM,26,161.5,Shaded,2
08/05/15 06:15:00 PM,25.902,172.2,Shaded,2
08/05/15 06:30:00 PM,25.805,172.2,Shaded,2
08/05/15 06:45:00 PM,25.902,172.2,Shaded,2
08/05/15 07:00:00 PM,25.902,183,Shaded,2
08/05/15 07:15:00 PM,26,172.2,Shaded,2
08/05/15 07:30:00 PM,26,183,Shaded,2
08/05/15 07:45:00 PM,26,183,Shaded,2
08/05/15 08:00:00 PM,26,183,Shaded,2
08/05/15 08:15:00 PM,26,0,Shaded,2
08/05/15 08:30:00 PM,26,0,Shaded,2
08/05/15 08:45:00 PM,26,0,Shaded,2
08/05/15 09:00:00 PM,26,0,Shaded,2
08/05/15 09:15:00 PM,25.902,0,Shaded,2
08/05/15 09:30:00 PM,25.902,0,Shaded,2
08/05/15 09:45:00 PM,25.902,0,Shaded,2
08/05/15 10:00:00 PM,25.805,0,Shaded,2
08/05/15 10:15:00 PM,25.805,0,Shaded,2
08/05/15 10:30:00 PM,25.805,0,Shaded,2
08/05/15 10:45:00 PM,25.805,0,Shaded,2
08/05/15 11:00:00 PM,25.708,0,Shaded,2
08/05/15 11:15:00 PM,25.708,0,Shaded,2
08/05/15 11:30:00 PM,25.708,0,Shaded,2
08/05/15 11:45:00 PM,25.61,0,Shaded,2
08/06/15 12:00:00 AM,25.61,0,Shaded,2
08/06/15 12:15:00 AM,25.513,0,Shaded,2
08/06/15 12:30:00 AM,25.513,0,Shaded,2
08/06/15 12:45:00 AM,25.513,0,Shaded,2
08/06/15 01:00:00 AM,25.513,0,Shaded,2
08/06/15 01:15:00 AM,25.513,0,Shaded,2
08/06/15 01:30:00 AM,25.416,0,Shaded,2
08/06/15 01:45:00 AM,25.416,0,Shaded,2
08/06/15 02:00:00 AM,25.416,0,Shaded,2
08/06/15 02:15:00 AM,25.416,0,Shaded,2
